ts,BalancingPowerPriceUpEUR,BalancingPowerPriceUpDKK,BalancingPowerPriceDownEUR,BalancingPowerPriceDownDKK
2021-09-28 19:00:00,237.138245,1763.359985,237.015869,1762.449951
2021-09-28 20:00:00,268.961823,2000.0,195.334854,1452.51001
2021-09-28 21:00:00,177.134216,1317.170044,177.134216,1317.170044
2021-09-28 22:00:00,164.913925,1226.300049,164.913925,1226.300049
2021-09-28 23:00:00,139.5737,1037.869995,139.5737,1037.869995
2021-09-29 00:00:00,120.550026,896.409973,120.550026,896.409973
2021-09-29 01:00:00,110.82975,824.130005,41.999729,312.309998
2021-09-29 02:00:00,95.349648,709.02002,85.0,632.059998
2021-09-29 03:00:00,88.530121,658.309998,61.999729,461.029999
2021-09-29 04:00:00,87.729965,652.359985,61.999729,461.029999
2021-09-29 05:00:00,104.059975,773.789978,83.999458,624.619995
2021-09-29 06:00:00,162.680206,1209.689941,162.680206,1209.689941
2021-09-29 07:00:00,194.930069,1449.5,194.930069,1449.5
2021-09-29 08:00:00,204.510483,1520.73999,108.999458,810.52002
2021-09-29 09:00:00,195.279724,1452.099976,195.279724,1452.099976
2021-09-29 10:00:00,183.590637,1365.180054,183.590637,1365.180054
2021-09-29 11:00:00,168.899948,1255.939941,168.899948,1255.939941
2021-09-29 12:00:00,129.409622,962.289978,129.409622,962.289978
2021-09-29 13:00:00,111.309845,827.700012,111.309845,827.700012
2021-09-29 14:00:00,108.349922,805.690002,108.349922,805.690002
2021-09-29 15:00:00,102.01049,758.549988,102.01049,758.549988
2021-09-29 16:00:00,106.609734,792.75,106.609734,792.75
2021-09-29 17:00:00,127.720551,949.72998,127.720551,949.72998
2021-09-29 18:00:00,173.230225,1288.140015,173.230225,1288.140015
2021-09-29 19:00:00,113.730499,845.700012,113.730499,845.700012
2021-09-29 20:00:00,115.349648,857.73999,115.349648,857.73999
2021-09-29 21:00:00,100.069931,744.119995,100.069931,744.119995
2021-09-29 22:00:00,63.590641,472.859985,63.590641,472.859985
2021-09-29 23:00:00,63.48978,472.109985,63.48978,472.109985
2021-09-30 00:00:00,55.570198,413.220001,55.570198,413.220001
2021-09-30 01:00:00,55.340237,411.51001,55.340237,411.51001
2021-09-30 02:00:00,55.139858,410.019989,55.139858,410.019989
2021-09-30 03:00:00,55.229961,410.690002,55.229961,410.690002
2021-09-30 04:00:00,55.360409,411.660004,55.360409,411.660004
2021-09-30 05:00:00,63.57988,472.779999,63.57988,472.779999
2021-09-30 06:00:00,112.049492,833.200012,112.049492,833.200012
2021-09-30 07:00:00,158.69957,1180.089966,158.69957,1180.089966
2021-09-30 08:00:00,150.579605,1119.709961,150.579605,1119.709961
2021-09-30 09:00:00,126.070465,937.460022,126.070465,937.460022
2021-09-30 10:00:00,102.049492,758.840027,102.049492,758.840027
2021-09-30 11:00:00,92.019905,684.26001,92.019905,684.26001
2021-09-30 12:00:00,79.100327,588.190002,79.100327,588.190002
2021-09-30 13:00:00,79.589836,591.830017,70.0,520.52002
2021-09-30 14:00:00,78.370094,582.76001,78.370094,582.76001
2021-09-30 15:00:00,95.11969,707.309998,95.11969,707.309998
2021-09-30 16:00:00,110.200378,819.450012,110.200378,819.450012
2021-09-30 17:00:00,110.090103,818.630005,110.090103,818.630005
2021-09-30 18:00:00,104.970413,780.559998,104.970413,780.559998
2021-09-30 19:00:00,107.660034,800.559998,107.660034,800.559998
2021-09-30 20:00:00,103.340508,768.440002,103.340508,768.440002
2021-09-30 21:00:00,93.669983,696.530029,86.999733,646.929993
2021-09-30 22:00:00,55.949436,416.040009,50.0,371.799988
2021-09-30 23:00:00,53.320335,396.48999,48.000271,356.929993
2021-10-01 00:00:00,38.724251,288.0,38.724251,288.0
2021-10-01 01:00:00,49.991932,371.799988,34.634003,257.579987
2021-10-01 02:00:00,26.165762,194.600006,18.420912,137.0
2021-10-01 03:00:00,34.694508,258.029999,18.420912,137.0
2021-10-01 04:00:00,35.503952,264.049988,18.996397,141.279999
2021-10-01 05:00:00,36.65358,272.600006,20.997149,156.160004
2021-10-01 06:00:00,48.941807,363.98999,36.329533,270.190002
2021-10-01 07:00:00,63.569622,472.779999,63.569622,472.779999
2021-10-01 08:00:00,90.605339,673.849976,90.605339,673.849976
2021-10-01 09:00:00,91.015434,676.900024,91.015434,676.900024
2021-10-01 10:00:00,80.57737,599.27002,80.57737,599.27002
2021-10-01 11:00:00,69.608185,517.690002,69.608185,517.690002
2021-10-01 12:00:00,58.4911,435.01001,36.329533,270.190002
2021-10-01 13:00:00,50.762383,377.529999,20.997149,156.160004
2021-10-01 14:00:00,49.182487,365.779999,20.997149,156.160004
2021-10-01 15:00:00,63.269779,470.549988,13.997203,104.099998
2021-10-01 16:00:00,75.747597,563.349976,17.251116,128.300003
2021-10-01 17:00:00,85.096542,632.880005,24.995966,185.899994
2021-10-01 18:00:00,87.395798,649.97998,24.995966,185.899994
2021-10-01 19:00:00,87.215622,648.640015,24.995966,185.899994
2021-10-01 20:00:00,50.871296,378.339996,14.99758,111.540001
2021-10-01 21:00:00,40.144142,298.559998,4.999193,37.18
2021-10-01 22:00:00,30.225084,224.789993,4.999193,37.18
2021-10-01 23:00:00,19.897274,147.979996,4.999193,37.18
2021-10-02 00:00:00,20.129889,149.710007,8.000322,59.5
2021-10-02 01:00:00,20.699995,153.949997,-1.000376,-7.44
2021-10-02 02:00:00,20.648901,153.570007,-1.000376,-7.44
2021-10-02 03:00:00,22.140053,164.660004,22.140053,164.660004
2021-10-02 04:00:00,63.538696,472.549988,63.538696,472.549988
2021-10-02 05:00:00,336.14801,2500.0,112.016617,833.090027
2021-10-02 06:00:00,306.566986,2280.0,139.996231,1041.180054
2021-10-02 07:00:00,258.456146,1922.189941,156.175705,1161.51001
2021-10-02 08:00:00,164.906143,1226.439941,164.906143,1226.439941
2021-10-02 09:00:00,268.918396,2000.0,164.915558,1226.51001
2021-10-02 10:00:00,278.735291,2073.01001,135.576569,1008.309998
2021-10-02 11:00:00,248.749527,1850.0,124.017105,922.340027
2021-10-02 12:00:00,105.217018,782.52002,81.997253,609.830017
2021-10-02 13:00:00,86.207176,641.140015,81.997253,609.830017
2021-10-02 14:00:00,76.43737,568.47998,76.43737,568.47998
2021-10-02 15:00:00,73.08799,543.570007,73.08799,543.570007
2021-10-02 16:00:00,94.998116,706.52002,76.88781,571.830017
2021-10-02 17:00:00,114.997581,855.26001,106.456734,791.73999
2021-10-02 18:00:00,119.996773,892.440002,119.996773,892.440002
2021-10-02 19:00:00,115.556931,859.419983,115.556931,859.419983
2021-10-02 20:00:00,92.546928,688.289978,12.999516,96.68
2021-10-02 21:00:00,58.848759,437.670013,5.99957,44.619999
2021-10-02 22:00:00,38.20927,284.170013,5.99957,44.619999
2021-10-02 23:00:00,14.079224,104.709999,-5.000538,-37.189999
2021-10-03 00:00:00,0.04975,0.37,-8.999354,-66.93
2021-10-03 01:00:00,-0.029581,-0.22,-8.067553,-60.0
2021-10-03 02:00:00,-1.020545,-7.59,-4.000161,-29.75
2021-10-03 03:00:00,-1.910665,-14.21,-2.409509,-17.92
2021-10-03 04:00:00,-1.969827,-14.65,-1.969827,-14.65
2021-10-03 05:00:00,-1.009789,-7.51,-1.009789,-7.51
2021-10-03 06:00:00,-0.060507,-0.45,-1.000376,-7.44
2021-10-03 07:00:00,-0.090088,-0.67,-1.000376,-7.44
2021-10-03 08:00:00,0.0995,0.74,-1.000376,-7.44
2021-10-03 09:00:00,2.940623,21.870001,0.0,0.0
2021-10-03 10:00:00,39.918247,296.880005,2.330178,17.33
2021-10-03 11:00:00,45.99984,342.109985,12.969934,96.459999
2021-10-03 12:00:00,45.99984,342.109985,8.040661,59.799999
2021-10-03 13:00:00,45.99984,342.109985,4.669768,34.73
2021-10-03 14:00:00,45.99984,342.109985,10.0199,74.519997
2021-10-03 15:00:00,22.469479,167.110001,13.445921,100.0
2021-10-03 16:00:00,19.949713,148.369995,19.949713,148.369995
2021-10-03 17:00:00,23.19018,172.470001,23.19018,172.470001
2021-10-03 18:00:00,23.510193,174.850006,23.510193,174.850006
2021-10-03 19:00:00,23.96063,178.199997,18.000053,133.869995
2021-10-03 20:00:00,23.949873,178.119995,-0.500188,-3.72
2021-10-03 21:00:00,22.029797,163.839996,-1.000376,-7.44
2021-10-03 22:00:00,19.990049,148.669998,-1.000376,-7.44
2021-10-03 23:00:00,65.820473,489.519989,-5.99957,-44.619999
2021-10-04 00:00:00,1.390271,10.34,-5.999408,-44.619999
2021-10-04 01:00:00,65.787773,489.290009,-4.000054,-29.75
2021-10-04 02:00:00,70.448006,523.950012,70.448006,523.950012
2021-10-04 03:00:00,67.338051,500.820007,67.338051,500.820007
2021-10-04 04:00:00,67.297714,500.519989,67.297714,500.519989
2021-10-04 05:00:00,85.008202,632.23999,-1.00035,-7.44
2021-10-04 06:00:00,170.934738,1271.310059,170.934738,1271.310059
2021-10-04 07:00:00,217.094681,1614.619995,217.094681,1614.619995
2021-10-04 08:00:00,221.98349,1650.97998,221.98349,1650.97998
2021-10-04 09:00:00,213.594803,1588.589966,213.594803,1588.589966
2021-10-04 10:00:00,374.821838,2787.699951,199.165024,1481.27002
2021-10-04 11:00:00,374.821838,2787.699951,193.644287,1440.209961
2021-10-04 12:00:00,374.821838,2787.699951,169.41539,1260.01001
2021-10-04 13:00:00,274.676636,2042.880005,159.986023,1189.880005
2021-10-04 14:00:00,274.676636,2042.880005,150.345551,1118.180054
2021-10-04 15:00:00,274.676636,2042.880005,154.976196,1152.619995
2021-10-04 16:00:00,274.676636,2042.880005,175.675644,1306.569946
2021-10-04 17:00:00,197.054077,1465.569946,197.054077,1465.569946
2021-10-04 18:00:00,212.324203,1579.140015,212.324203,1579.140015
2021-10-04 19:00:00,224.473602,1669.5,224.473602,1669.5
2021-10-04 20:00:00,199.994629,1487.439941,199.994629,1487.439941
2021-10-04 21:00:00,148.896118,1107.400024,148.896118,1107.400024
2021-10-04 22:00:00,134.996094,1004.02002,134.996094,1004.02002
2021-10-04 23:00:00,97.527359,725.349976,97.527359,725.349976
2021-10-05 00:00:00,98.72007,734.27002,98.72007,734.27002
2021-10-05 01:00:00,98.230682,730.630005,98.230682,730.630005
2021-10-05 02:00:00,95.650658,711.440002,95.650658,711.440002
2021-10-05 03:00:00,93.771088,697.460022,93.771088,697.460022
2021-10-05 04:00:00,93.921669,698.580017,84.99173,632.159973
2021-10-05 05:00:00,110.949326,825.22998,91.99102,684.219971
2021-10-05 06:00:00,168.103897,1250.339966,168.103897,1250.339966
2021-10-05 07:00:00,217.589645,1618.410034,217.589645,1618.410034
2021-10-05 08:00:00,358.97229,2670.0,229.028351,1703.48999
2021-10-05 09:00:00,314.970612,2342.719971,217.51973,1617.890015
2021-10-05 10:00:00,204.021301,1517.48999,50.222507,373.549988
2021-10-05 11:00:00,194.901779,1449.660034,194.901779,1449.660034
2021-10-05 12:00:00,180.693481,1343.97998,180.693481,1343.97998
2021-10-05 13:00:00,162.16539,1206.170044,162.16539,1206.170044
2021-10-05 14:00:00,154.985947,1152.77002,154.985947,1152.77002
2021-10-05 15:00:00,155.295181,1155.069946,155.295181,1155.069946
2021-10-05 16:00:00,159.535614,1186.609985,159.535614,1186.609985
2021-10-05 17:00:00,182.882263,1360.26001,182.882263,1360.26001
2021-10-05 18:00:00,206.960297,1539.349976,206.960297,1539.349976
2021-10-05 19:00:00,217.51973,1617.890015,217.51973,1617.890015
2021-10-05 20:00:00,185.901932,1382.719971,185.901932,1382.719971
2021-10-05 21:00:00,141.016953,1048.869995,24.997646,185.929993
2021-10-05 22:00:00,119.88868,891.719971,29.997715,223.119995
2021-10-05 23:00:00,100.020164,743.940002,18.998642,141.309998
2021-10-06 00:00:00,80.964539,602.359985,20.540874,152.820007
2021-10-06 01:00:00,74.956314,557.659973,74.956314,557.659973
2021-10-06 02:00:00,70.63765,525.530029,70.63765,525.530029
2021-10-06 03:00:00,60.390064,449.290009,60.390064,449.290009
2021-10-06 04:00:00,60.459957,449.809998,60.459957,449.809998
2021-10-06 05:00:00,77.164711,574.090027,77.164711,574.090027
2021-10-06 06:00:00,148.852127,1107.430054,148.852127,1107.430054
2021-10-06 07:00:00,219.929306,1636.22998,219.929306,1636.22998
2021-10-06 08:00:00,247.950211,1844.699951,247.950211,1844.699951
2021-10-06 09:00:00,240.04274,1785.869995,240.04274,1785.869995
2021-10-06 10:00:00,211.951935,1576.880005,211.951935,1576.880005
2021-10-06 11:00:00,205.43428,1528.390015,205.43428,1528.390015
2021-10-06 12:00:00,199.935486,1487.47998,199.935486,1487.47998
2021-10-06 13:00:00,268.824432,2000.0,193.368103,1438.619995
2021-10-06 14:00:00,275.545044,2050.0,194.136932,1444.339966
2021-10-06 15:00:00,286.125977,2128.719971,195.567078,1454.97998
2021-10-06 16:00:00,245.448807,1826.089966,213.840424,1590.930054
2021-10-06 17:00:00,247.979782,1844.920044,247.979782,1844.920044
2021-10-06 18:00:00,252.539047,1878.839966,252.539047,1878.839966
2021-10-06 19:00:00,291.152985,2166.120117,290.876099,2164.060059
2021-10-06 20:00:00,268.824432,2000.0,259.915588,1933.719971
2021-10-06 21:00:00,268.824432,2000.0,244.900406,1822.01001
2021-10-06 22:00:00,362.912994,2700.0,220.11882,1637.640015
2021-10-06 23:00:00,286.125977,2128.719971,205.633209,1529.869995
2021-10-07 00:00:00,268.820831,2000.0,260.929596,1941.290039
2021-10-07 01:00:00,252.792374,1880.75,49.811153,370.589996
2021-10-07 02:00:00,249.933472,1859.47998,49.987232,371.899994
2021-10-07 03:00:00,236.796188,1761.73999,236.796188,1761.73999
2021-10-07 04:00:00,296.79834,2208.149902,241.815079,1799.079956
2021-10-07 05:00:00,264.492798,1967.800049,264.23877,1965.910034
2021-10-07 06:00:00,310.176208,2307.679932,309.966522,2306.120117
2021-10-07 07:00:00,355.994019,2648.560059,355.994019,2648.560059
2021-10-07 08:00:00,393.224365,2925.550049,392.994537,2923.840088
2021-10-07 09:00:00,352.455017,2622.22998,352.455017,2622.22998
2021-10-07 10:00:00,299.919342,2231.370117,299.919342,2231.370117
2021-10-07 11:00:00,299.838715,2230.77002,113.969276,847.919983
2021-10-07 12:00:00,296.330597,2204.669922,296.330597,2204.669922
2021-10-07 13:00:00,286.923218,2134.679932,109.970566,818.169983
2021-10-07 14:00:00,279.944611,2082.76001,109.970566,818.169983
2021-10-07 15:00:00,279.924469,2082.610107,279.924469,2082.610107
2021-10-07 16:00:00,298.860199,2223.48999,298.860199,2223.48999
2021-10-07 17:00:00,317.494873,2362.129883,317.494873,2362.129883
2021-10-07 18:00:00,350.425415,2607.129883,350.425415,2607.129883
2021-10-07 19:00:00,442.781494,3294.25,442.781494,3294.25
2021-10-07 20:00:00,319.156158,2374.48999,318.943817,2372.909912
2021-10-07 21:00:00,299.934143,2231.47998,299.919342,2231.370117
2021-10-07 22:00:00,298.829285,2223.26001,298.829285,2223.26001
2021-10-07 23:00:00,270.627289,2013.439941,270.627289,2013.439941
2021-10-08 00:00:00,268.770233,2000.0,176.57399,1313.939941
2021-10-08 01:00:00,306.398071,2280.0,167.325607,1245.119995
2021-10-08 02:00:00,306.398071,2280.0,164.316711,1222.72998
2021-10-08 03:00:00,160.047302,1190.959961,160.047302,1190.959961
2021-10-08 04:00:00,162.706787,1210.75,162.706787,1210.75
2021-10-08 05:00:00,174.085175,1295.420044,174.085175,1295.420044
2021-10-08 06:00:00,233.413513,1736.900024,102.979317,766.299988
2021-10-08 07:00:00,315.805023,2350.0,269.345398,2004.280029
2021-10-08 08:00:00,291.361725,2168.110107,291.361725,2168.110107
2021-10-08 09:00:00,259.947845,1934.349976,259.947845,1934.349976
2021-10-08 10:00:00,335.962799,2500.0,230.193649,1712.939941
2021-10-08 11:00:00,335.962799,2500.0,211.277603,1572.180054
2021-10-08 12:00:00,192.561783,1432.910034,192.561783,1432.910034
2021-10-08 13:00:00,169.565796,1261.790039,169.565796,1261.790039
2021-10-08 14:00:00,160.467926,1194.089966,160.467926,1194.089966
2021-10-08 15:00:00,164.686279,1225.47998,67.261093,500.51001
2021-10-08 16:00:00,192.260757,1430.670044,49.989922,371.98999
2021-10-08 17:00:00,228.973434,1703.859985,62.987652,468.709991
2021-10-08 18:00:00,252.759598,1880.859985,252.759598,1880.859985
2021-10-08 19:00:00,269.645081,2006.51001,269.645081,2006.51001
2021-10-08 20:00:00,235.622803,1753.339966,235.622803,1753.339966
2021-10-08 21:00:00,194.17038,1444.880005,194.17038,1444.880005
2021-10-08 22:00:00,181.163239,1348.089966,181.163239,1348.089966
2021-10-08 23:00:00,149.969757,1115.969971,149.969757,1115.969971
2021-10-09 00:00:00,138.154617,1028.050049,138.154617,1028.050049
2021-10-09 01:00:00,120.25721,894.869995,120.25721,894.869995
2021-10-09 02:00:00,122.096947,908.559998,122.096947,908.559998
2021-10-09 03:00:00,135.083923,1005.200012,135.083923,1005.200012
2021-10-09 04:00:00,139.974197,1041.589966,139.974197,1041.589966
2021-10-09 05:00:00,137.30397,1021.719971,137.30397,1021.719971
2021-10-09 06:00:00,255.331726,1900.0,137.123886,1020.380005
2021-10-09 07:00:00,255.331726,1900.0,167.87793,1249.22998
2021-10-09 08:00:00,241.893219,1800.0,183.235458,1363.51001
2021-10-09 09:00:00,160.410141,1193.660034,160.410141,1193.660034
2021-10-09 10:00:00,123.97699,922.549988,123.97699,922.549988
2021-10-09 11:00:00,100.791527,750.02002,100.791527,750.02002
2021-10-09 12:00:00,78.685173,585.52002,78.685173,585.52002
2021-10-09 13:00:00,70.427208,524.070007,70.427208,524.070007
2021-10-09 14:00:00,70.486343,524.51001,70.486343,524.51001
2021-10-09 15:00:00,93.802155,698.01001,80.984505,602.630005
2021-10-09 16:00:00,137.494797,1023.140015,86.983459,647.27002
2021-10-09 17:00:00,199.962372,1487.97998,98.981361,736.549988
2021-10-09 18:00:00,255.331726,1900.0,229.157547,1705.22998
2021-10-09 19:00:00,241.893219,1800.0,239.174606,1779.77002
2021-10-09 20:00:00,183.18573,1363.140015,183.18573,1363.140015
2021-10-09 21:00:00,138.833267,1033.099976,86.585678,644.309998
2021-10-09 22:00:00,129.685669,965.030029,39.993011,297.600006
2021-10-09 23:00:00,109.988846,818.460022,109.988846,818.460022
2021-10-10 00:00:00,135.350006,1007.179993,135.350006,1007.179993
2021-10-10 01:00:00,132.200012,983.73999,132.200012,983.73999
2021-10-10 02:00:00,122.110382,908.659973,92.000053,684.599976
2021-10-10 03:00:00,119.410583,888.570007,92.000053,684.599976
2021-10-10 04:00:00,118.879768,884.619995,98.000351,729.25
2021-10-10 05:00:00,120.879417,899.5,120.879417,899.5
2021-10-10 06:00:00,140.499649,1045.5,94.999527,706.919983
2021-10-10 07:00:00,163.990158,1220.300049,94.999527,706.919983
2021-10-10 08:00:00,169.110229,1258.400024,100.999825,751.570007
2021-10-10 09:00:00,151.680481,1128.699951,151.680481,1128.699951
2021-10-10 10:00:00,127.690056,950.179993,127.690056,950.179993
2021-10-10 11:00:00,119.51944,889.380005,119.51944,889.380005
2021-10-10 12:00:00,96.07058,714.890015,96.07058,714.890015
2021-10-10 13:00:00,86.299438,642.179993,86.299438,642.179993
2021-10-10 14:00:00,69.220428,515.090027,69.220428,515.090027
2021-10-10 15:00:00,89.820328,668.380005,89.820328,668.380005
2021-10-10 16:00:00,123.85067,921.609985,123.85067,921.609985
2021-10-10 17:00:00,165.399857,1230.790039,165.289673,1229.969971
2021-10-10 18:00:00,216.060364,1607.77002,216.060364,1607.77002
2021-10-10 19:00:00,240.569519,1790.150024,240.569519,1790.150024
2021-10-10 20:00:00,221.700516,1649.73999,221.700516,1649.73999
2021-10-10 21:00:00,77.130341,573.950012,77.130341,573.950012
2021-10-10 22:00:00,66.489723,494.769989,66.489723,494.769989
2021-10-10 23:00:00,66.480316,494.700012,66.480316,494.700012
2021-10-11 00:00:00,72.610603,540.309998,72.610603,540.309998
2021-10-11 01:00:00,79.930656,594.780029,79.930656,594.780029
2021-10-11 02:00:00,79.97097,595.080017,79.97097,595.080017
2021-10-11 03:00:00,79.97097,595.080017,79.97097,595.080017
2021-10-11 04:00:00,90.501534,673.440002,90.501534,673.440002
2021-10-11 05:00:00,79.950813,594.929993,79.950813,594.929993
2021-10-11 06:00:00,166.491959,1238.900024,99.001503,736.690002
2021-10-11 07:00:00,206.162979,1534.099976,206.162979,1534.099976
2021-10-11 08:00:00,171.292267,1274.619995,171.292267,1274.619995
2021-10-11 09:00:00,120.561203,897.119995,120.561203,897.119995
2021-10-11 10:00:00,116.301132,865.419983,116.301132,865.419983
2021-10-11 11:00:00,109.712143,816.390015,109.712143,816.390015
2021-10-11 12:00:00,107.371124,798.969971,92.001289,684.599976
2021-10-11 13:00:00,101.881416,758.119995,90.00161,669.719971
2021-10-11 14:00:00,98.961189,736.390015,86.000916,639.950012
2021-10-11 15:00:00,101.201416,753.059998,85.001076,632.51001
2021-10-11 16:00:00,103.44165,769.72998,88.501854,658.559998
2021-10-11 17:00:00,110.441864,821.820007,90.00161,669.719971
2021-10-11 18:00:00,116.701607,868.400024,116.701607,868.400024
2021-10-11 19:00:00,116.801056,869.140015,116.801056,869.140015
2021-10-11 20:00:00,110.351822,821.150024,110.351822,821.150024
2021-10-11 21:00:00,106.021881,788.929993,106.021881,788.929993
2021-10-11 22:00:00,79.891685,594.48999,79.891685,594.48999
2021-10-11 23:00:00,41.540344,309.109985,41.540344,309.109985
2021-10-12 00:00:00,35.842918,266.700012,35.842918,266.700012
2021-10-12 01:00:00,42.488712,316.149994,33.122784,246.460007
2021-10-12 02:00:00,31.832598,236.860001,31.832598,236.860001
2021-10-12 03:00:00,30.152672,224.360001,30.152672,224.360001
2021-10-12 04:00:00,36.023006,268.040009,36.023006,268.040009
2021-10-12 05:00:00,76.255241,567.400024,76.255241,567.400024
2021-10-12 06:00:00,111.857597,832.309998,111.857597,832.309998
2021-10-12 07:00:00,175.811737,1308.180054,175.811737,1308.180054
2021-10-12 08:00:00,188.45285,1402.23999,188.45285,1402.23999
2021-10-12 09:00:00,203.494247,1514.160034,203.494247,1514.160034
2021-10-12 10:00:00,197.973343,1473.079956,197.973343,1473.079956
2021-10-12 11:00:00,165.010483,1227.810059,165.010483,1227.810059
2021-10-12 12:00:00,131.514084,978.570007,128.178421,953.75
2021-10-12 13:00:00,123.278412,917.289978,123.017685,915.349976
2021-10-12 14:00:00,122.31884,910.150024,122.31884,910.150024
2021-10-12 15:00:00,128.138107,953.450012,128.138107,953.450012
2021-10-12 16:00:00,149.36969,1111.430054,149.36969,1111.430054
2021-10-12 17:00:00,200.013443,1488.26001,200.013443,1488.26001
2021-10-12 18:00:00,235.455872,1751.97998,235.455872,1751.97998
2021-10-12 19:00:00,248.096985,1846.040039,248.096985,1846.040039
2021-10-12 20:00:00,226.755188,1687.23999,114.507851,852.030029
2021-10-12 21:00:00,193.213089,1437.660034,115.007797,855.75
2021-10-12 22:00:00,184.692505,1374.26001,184.692505,1374.26001
2021-10-12 23:00:00,140.119339,1042.599976,140.119339,1042.599976
2021-10-13 00:00:00,151.940002,1130.540039,151.940002,1130.540039
2021-10-13 01:00:00,215.033539,1600.0,128.068588,952.919983
2021-10-13 02:00:00,268.791901,2000.0,128.08876,953.070007
2021-10-13 03:00:00,268.523132,1998.0,132.439148,985.440002
2021-10-13 04:00:00,201.593933,1500.0,135.008804,1004.559998
2021-10-13 05:00:00,151.460205,1126.969971,151.460205,1126.969971
2021-10-13 06:00:00,196.183151,1459.73999,196.183151,1459.73999
2021-10-13 07:00:00,229.315796,1706.27002,229.315796,1706.27002
2021-10-13 08:00:00,250.606796,1864.689941,250.606796,1864.689941
2021-10-13 09:00:00,238.98558,1778.219971,238.98558,1778.219971
2021-10-13 10:00:00,211.324203,1572.400024,211.324203,1572.400024
2021-10-13 11:00:00,195.572998,1455.199951,195.572998,1455.199951
2021-10-13 12:00:00,189.763062,1411.969971,122.508636,911.549988
2021-10-13 13:00:00,168.751602,1255.630005,118.332954,880.47998
2021-10-13 14:00:00,165.430679,1230.920044,109.507172,814.809998
2021-10-13 15:00:00,167.611923,1247.150024,106.507454,792.48999
2021-10-13 16:00:00,189.912247,1413.079956,109.507172,814.809998
2021-10-13 17:00:00,213.974487,1592.119995,213.974487,1592.119995
2021-10-13 18:00:00,247.006332,1837.900024,247.006332,1837.900024
2021-10-13 19:00:00,287.329163,2137.929932,287.329163,2137.929932
2021-10-13 20:00:00,235.015518,1748.680054,117.007805,870.619995
2021-10-13 21:00:00,199.08342,1481.319946,106.507454,792.48999
2021-10-13 22:00:00,153.189896,1139.839966,106.507454,792.48999
2021-10-13 23:00:00,116.127518,864.070007,116.127518,864.070007
2021-10-14 00:00:00,99.903236,743.340027,99.903236,743.340027
2021-10-14 01:00:00,99.322632,739.02002,99.322632,739.02002
2021-10-14 02:00:00,93.08255,692.590027,93.08255,692.590027
2021-10-14 03:00:00,66.501358,494.809998,66.501358,494.809998
2021-10-14 04:00:00,66.45163,494.440002,66.45163,494.440002
2021-10-14 05:00:00,77.071739,573.460022,77.071739,573.460022
2021-10-14 06:00:00,135.233719,1006.219971,91.002068,677.109985
2021-10-14 07:00:00,235.05632,1748.959961,93.501869,695.710022
2021-10-14 08:00:00,260.007263,1934.609985,260.007263,1934.609985
2021-10-14 09:00:00,245.007126,1823.0,245.007126,1823.0
2021-10-14 10:00:00,217.216354,1616.219971,217.216354,1616.219971
2021-10-14 11:00:00,157.104263,1168.949951,157.104263,1168.949951
2021-10-14 12:00:00,115.002823,855.690002,108.143158,804.650024
2021-10-14 13:00:00,103.822273,772.5,103.822273,772.5
2021-10-14 14:00:00,98.892563,735.820007,98.892563,735.820007
2021-10-14 15:00:00,98.282394,731.280029,98.282394,731.280029
2021-10-14 16:00:00,97.012337,721.830017,97.012337,721.830017
2021-10-14 17:00:00,101.513321,755.320007,101.513321,755.320007
2021-10-14 18:00:00,98.383194,732.030029,98.383194,732.030029
2021-10-14 19:00:00,92.582588,688.869995,92.582588,688.869995
2021-10-14 20:00:00,30.310728,225.529999,30.310728,225.529999
2021-10-14 21:00:00,39.000889,290.190002,20.609898,153.350006
2021-10-14 22:00:00,39.000889,290.190002,14.810634,110.199997
2021-10-14 23:00:00,4.19993,31.25,-1.521383,-11.32
2021-10-15 00:00:00,2.249939,16.74,-0.999973,-7.44
2021-10-15 01:00:00,1.779522,13.24,0.0,0.0
2021-10-15 02:00:00,2.299669,17.110001,0.0,0.0
2021-10-15 03:00:00,2.799656,20.83,-0.499987,-3.72
2021-10-15 04:00:00,3.530819,26.27,3.530819,26.27
2021-10-15 05:00:00,12.721433,94.650002,12.721433,94.650002
2021-10-15 06:00:00,17.831511,132.669998,17.831511,132.669998
2021-10-15 07:00:00,66.935028,498.01001,66.935028,498.01001
2021-10-15 08:00:00,90.915565,676.429993,90.915565,676.429993
2021-10-15 09:00:00,90.016396,669.73999,90.016396,669.73999
2021-10-15 10:00:00,77.664581,577.840027,77.664581,577.840027
2021-10-15 11:00:00,69.205132,514.900024,69.205132,514.900024
2021-10-15 12:00:00,57.433941,427.320007,0.0,0.0
2021-10-15 13:00:00,27.001963,200.899994,-0.999973,-7.44
2021-10-15 14:00:00,8.850569,65.849998,-0.999973,-7.44
2021-10-15 15:00:00,7.950055,59.150002,-0.987877,-7.35
2021-10-15 16:00:00,66.953842,498.149994,66.953842,498.149994
2021-10-15 17:00:00,91.726028,682.460022,91.726028,682.460022
2021-10-15 18:00:00,99.047066,736.929993,99.047066,736.929993
2021-10-15 19:00:00,99.116959,737.450012,99.116959,737.450012
2021-10-15 20:00:00,92.126556,685.440002,92.126556,685.440002
2021-10-15 21:00:00,20.90132,155.509995,20.90132,155.509995
2021-10-15 22:00:00,4.920567,36.610001,4.920567,36.610001
2021-10-15 23:00:00,4.170587,31.030001,4.170587,31.030001
