ts,mean_pressure,BalancingPowerPriceDownDKK,BalancingPowerPriceDownEUR,BalancingPowerPriceUpDKK,BalancingPowerPriceUpEUR,SpotPriceDKK,max_wind_speed_3sec,max_wind_speed_10min,mean_wind_speed,mean_wind_power,Kalby_AP
2021-08-07 04:00:00,1004.9,312.339996,41.997551,451.850006,60.75621,451.890015,2.6,2.6,2.1,0.0,17.818093039772727
2021-08-07 05:00:00,1004.8,452.440002,60.835541,452.440002,60.835541,452.48999,2.1,1.5,1.1,0.0,19.4068359375
2021-08-07 06:00:00,1005.0,467.23999,62.825565,467.23999,62.825565,467.290009,3.6,2.1,1.5,0.0,18.9806640625
2021-08-07 07:00:00,1005.0,476.980011,64.135216,476.980011,64.135216,477.029999,3.6,2.6,2.3,0.0,-36.747387035472975
2021-08-07 08:00:00,1005.1,445.450012,59.895657,445.450012,59.895657,445.48999,3.6,2.6,2.2,0.0,-54.91130022321428
2021-08-07 09:00:00,1005.3,417.48999,56.136127,417.48999,56.136127,417.529999,3.6,2.6,2.3,0.0,-128.16837686567163
2021-08-07 10:00:00,1005.4,399.350006,53.697006,399.350006,53.697006,399.380005,4.1,3.1,2.7,0.0,-117.82657251602564
2021-08-07 11:00:00,1005.1,398.079987,53.526241,398.079987,53.526241,398.119995,4.6,3.1,3.0,0.0,-168.46569393382353
2021-08-07 12:00:00,1004.9,383.429993,51.556385,383.429993,51.556385,383.470001,4.6,3.1,3.1,0.0,-172.23814603365383
2021-08-07 13:00:00,1004.9,398.160004,53.536999,398.160004,53.536999,398.190002,5.1,3.6,3.2,0.0,-187.52486165364584
2021-08-07 14:00:00,1004.7,398.01001,53.516827,398.01001,53.516827,398.040009,4.1,3.1,3.1,0.0,-89.64939528245192
2021-08-07 15:00:00,1004.5,423.890015,56.996677,423.959991,57.006092,424.0,5.1,3.6,3.3,0.0,-180.3917921112805
2021-08-07 16:00:00,1004.5,431.320007,57.995724,513.719971,69.07531,513.77002,5.7,4.6,3.6,123.983092454399,20.70274939903846
2021-08-07 17:00:00,1004.2,331.899994,44.627609,572.619995,76.995064,572.669983,4.6,3.1,2.9,0.0,-69.67727864583334
2021-08-07 18:00:00,1004.0,401.579987,53.996853,595.52002,80.074219,595.580017,4.6,3.6,3.0,0.0,-646.6266761893656
2021-08-07 19:00:00,1004.0,400.0,53.784405,558.48999,75.095131,558.539978,5.1,3.6,3.0,0.0,-329.4729410807292
2021-08-07 20:00:00,1004.3,319.769989,42.996597,513.130005,68.995979,513.169983,8.8,5.1,2.7,0.0,-822.3990009014423
2021-08-07 21:00:00,1004.2,319.769989,42.996597,477.359985,64.18631,477.399994,7.7,3.6,2.4,0.0,-223.56329571759247
2021-08-07 22:00:00,1004.2,275.149994,36.996948,431.470001,58.015892,431.51001,8.2,3.1,2.8,0.0,-131.66927083333334
2021-08-07 23:00:00,1003.9,24.969999,3.357491,119.139999,16.019686,119.139999,5.1,3.1,2.9,0.0,-672.2777049443494
2021-08-08 00:00:00,1003.8,-14.63,-1.967165,9.45,1.270657,9.44,5.7,3.6,2.4,0.0,-425.152577574824
2021-08-08 01:00:00,1003.6,-14.63,-1.967165,4.98,0.669616,4.98,5.7,3.6,2.9,0.0,-835.1893054096639
2021-08-08 02:00:00,1003.2,-14.63,-1.967165,4.39,0.590284,4.39,8.8,6.2,5.1,525.6484799678996,-1130.362034847862
2021-08-08 03:00:00,1003.3,-3.72,-0.500195,0.52,0.06992,0.52,9.3,6.7,6.3,1006.9819283870996,-939.1423369258284
2021-08-08 04:00:00,1003.3,-3.72,-0.500195,0.3,0.040338,0.3,9.8,6.7,6.3,1006.9819283870996,-689.7442079741379
2021-08-08 05:00:00,1003.5,0.3,0.040338,0.3,0.040338,0.3,8.8,6.2,5.8,781.2752847935992,-1080.504752256016
2021-08-08 06:00:00,1003.9,0.67,0.090089,0.67,0.090089,0.67,8.8,5.1,5.0,493.91250000000014,-1234.8445359002976
2021-08-08 07:00:00,1004.4,6.25,0.840381,6.25,0.840381,6.25,7.7,5.1,4.4,322.15655293439954,-780.5983561197917
2021-08-08 08:00:00,1004.8,22.309999,2.999825,22.309999,2.999825,22.309999,6.2,4.1,3.8,171.75024216960026,-1018.5179359957298
2021-08-08 09:00:00,1005.5,170.240005,22.890642,170.240005,22.890642,170.229996,7.2,4.6,3.9,195.934183263899,-1485.6862677928666
2021-08-08 10:00:00,1006.0,178.039993,23.939438,342.48999,46.051552,178.039993,7.2,4.6,4.3,295.9967345630997,-900.9726637046756
2021-08-08 11:00:00,1006.6,176.850006,23.77943,342.109985,46.000458,176.850006,6.7,4.6,3.8,171.75024216960026,-479.053466796875
2021-08-08 12:00:00,1007.2,244.830002,32.92009,342.48999,46.051552,244.830002,7.2,4.6,3.6,123.983092454399,-1790.2076488389328
2021-08-08 13:00:00,1008.1,202.139999,27.179949,342.48999,46.051552,202.139999,8.8,5.1,4.8,433.3813698816026,-2067.847886029412
2021-08-08 14:00:00,1008.6,293.320007,39.440105,384.649994,51.720428,293.320007,10.8,8.2,7.3,1585.696210349097,-1197.1689699731692
2021-08-08 15:00:00,1009.0,239.25,32.169796,398.700012,53.609608,239.25,8.8,6.2,5.2,558.4542878976017,-960.9756255278716
2021-08-08 16:00:00,1009.6,352.070007,47.339687,371.859985,50.000671,352.070007,8.8,6.2,4.8,433.3813698816026,-784.44515625
2021-08-08 17:00:00,1010.1,373.640015,50.240013,409.040009,54.999931,373.630005,7.7,5.7,5.3,592.3953151251017,-1395.5161487430169
2021-08-08 18:00:00,1010.7,450.019989,60.510143,1000.0,134.461014,450.01001,9.3,6.7,5.7,740.750370029102,-2471.8272556211887
2021-08-08 19:00:00,1011.4,506.089996,68.049377,506.089996,68.049377,506.089996,12.9,8.8,7.3,1585.696210349097,-1093.8497841917438
2021-08-08 20:00:00,1011.8,490.100006,65.899345,490.100006,65.899345,490.100006,10.3,7.7,6.7,1217.4252220670985,-868.6596422697369
2021-08-08 21:00:00,1012.2,473.970001,63.730488,475.970001,63.999409,473.959991,8.8,6.7,5.6,701.6548948224018,-584.3698272705078
2021-08-08 22:00:00,1012.5,420.790009,56.579849,475.970001,63.999409,420.790009,7.7,5.1,4.4,322.15655293439954,-750.0839209618506
2021-08-08 23:00:00,1012.7,334.670013,45.000671,365.309998,49.120613,365.309998,7.7,5.1,4.6,376.3140840383992,-857.522175339033
2021-08-09 00:00:00,1013.1,150.0,20.169424,291.529999,39.199947,291.529999,6.7,4.6,3.7,147.7836960530999,-99.43465169270831
2021-08-09 01:00:00,1013.3,-29.75,-4.000269,284.619995,38.270809,284.609985,4.1,3.1,2.6,0.0,16.849283854166668
2021-08-09 02:00:00,1013.5,-29.75,-4.000269,237.389999,31.92013,237.389999,3.1,2.1,1.3,0.0,19.779703776041668
2021-08-09 03:00:00,1013.8,260.970001,35.090763,285.730011,38.420063,285.730011,2.1,2.1,1.5,0.0,-85.2354296875
2021-08-09 04:00:00,1014.0,356.980011,48.000538,392.309998,52.75111,392.299988,5.7,3.1,1.9,0.0,-405.4623099662162
2021-08-09 05:00:00,1014.2,401.600006,54.000267,523.27002,70.360359,523.27002,6.2,4.1,3.1,0.0,-695.4045850409836
2021-08-09 06:00:00,1014.4,459.540009,61.791046,612.73999,82.390747,612.72998,7.2,4.1,3.8,171.75024216960026,-925.2107005399816
2021-08-09 07:00:00,1014.8,646.280029,86.900635,701.690002,94.351219,646.280029,6.7,4.1,3.9,195.934183263899,-1100.2632257908951
2021-08-09 08:00:00,1015.1,588.5,79.131371,800.0,107.570259,588.48999,7.2,4.6,4.3,295.9967345630997,-1201.1716435603323
2021-08-09 09:00:00,1015.6,487.059998,65.491463,565.219971,76.001076,487.049988,7.7,4.6,4.4,322.15655293439954,-1804.1854605923693
2021-08-09 10:00:00,1016.1,476.940002,64.130699,550.349976,74.00161,476.929993,9.3,5.7,5.0,493.91250000000014,-2218.39220703125
2021-08-09 11:00:00,1016.1,433.220001,58.251984,464.220001,62.42033,464.220001,9.3,5.7,5.1,525.6484799678996,-1742.9245640180686
2021-08-09 12:00:00,1016.1,423.910004,57.000134,455.299988,61.220921,455.290009,7.7,4.6,4.3,295.9967345630997,-1100.227613467262
2021-08-09 13:00:00,1016.2,417.519989,56.140919,456.790009,61.421272,456.779999,7.7,4.6,4.4,322.15655293439954,-1503.3670804207786
2021-08-09 14:00:00,1016.2,413.850006,55.647438,453.959991,61.040741,453.950012,8.8,5.1,4.1,245.1787110339017,-914.472183132764
2021-08-09 15:00:00,1016.3,463.480011,62.320827,463.480011,62.320827,463.470001,4.6,3.6,2.8,0.0,-235.71287826344937
2021-08-09 16:00:00,1016.4,557.48999,74.961678,557.48999,74.961678,557.47998,3.1,2.1,1.6,0.0,-5.465188419117647
2021-08-09 17:00:00,1016.4,509.440002,68.50074,679.530029,91.371521,679.52002,2.6,2.1,1.3,0.0,29.44398082386364
2021-08-09 18:00:00,1016.6,509.440002,68.50074,765.349976,102.911118,765.340027,1.0,0.5,0.4,0.0,20.2591796875
2021-08-09 19:00:00,1016.8,800.309998,107.611938,800.309998,107.611938,800.299988,1.0,1.0,0.8,0.0,22.423302283653847
2021-08-09 20:00:00,1016.7,766.02002,103.001213,766.02002,103.001213,766.01001,1.5,1.5,1.2,0.0,16.545340401785715
2021-08-09 21:00:00,1016.8,716.48999,96.34127,716.48999,96.34127,716.47998,2.6,1.5,1.2,0.0,-193.37948421556123
2021-08-09 22:00:00,1016.9,438.790009,59.000942,622.109985,83.650665,622.109985,7.2,5.1,3.4,0.0,-319.1151432291667
2021-08-09 23:00:00,1016.8,547.73999,73.647697,950.0,127.734528,547.73999,7.7,5.1,4.7,404.4493426911016,-240.2632112323113
2021-08-10 00:00:00,1016.6,527.73999,70.958549,1400.0,188.240356,527.73999,6.7,3.6,3.4,0.0,-473.92198350694446
2021-08-10 01:00:00,1016.4,500.440002,67.287857,1040.0,139.835693,500.440002,7.2,4.1,3.8,171.75024216960026,-558.0458984375
2021-08-10 02:00:00,1016.2,483.859985,65.058556,492.040009,66.158417,483.859985,7.2,4.1,3.9,195.934183263899,-663.386477234543
2021-08-10 03:00:00,1016.3,500.070007,67.238113,503.48999,67.697952,500.070007,7.7,5.1,4.8,433.3813698816026,-419.82014723557694
2021-08-10 04:00:00,1016.3,524.390015,70.508118,1400.0,188.240356,524.390015,6.2,4.6,4.3,295.9967345630997,-57.08139143318966
2021-08-10 05:00:00,1016.2,639.289978,85.957268,1200.0,161.348877,639.289978,4.6,3.6,3.2,0.0,-35.105732685810814
2021-08-10 06:00:00,1016.0,782.609985,105.227707,1200.0,161.348877,782.609985,3.6,2.6,2.1,0.0,-157.89143318965515
2021-08-10 07:00:00,1016.0,855.27002,114.997375,1859.280029,249.993942,855.27002,5.1,3.6,2.8,0.0,-483.760130602904
2021-08-10 08:00:00,1015.9,790.940002,106.347733,1859.280029,249.993942,790.940002,6.2,4.6,4.0,220.39080000000013,-682.9920226258117
2021-08-10 09:00:00,1015.9,723.47998,97.277237,1859.280029,249.993942,723.47998,6.7,5.1,4.8,433.3813698816026,-827.0658421486801
2021-08-10 10:00:00,1015.8,455.149994,61.198284,655.359985,88.117996,655.359985,8.2,5.7,5.2,558.4542878976017,-1302.5902093081552
2021-08-10 11:00:00,1015.7,446.230011,59.998924,629.179993,84.597908,629.179993,7.7,5.1,4.6,376.3140840383992,-1021.0529554834906
2021-08-10 12:00:00,1015.3,446.230011,59.998924,594.299988,79.908028,594.299988,7.2,4.6,4.0,220.39080000000013,-681.962170210041
2021-08-10 13:00:00,1014.8,564.400024,75.887756,564.400024,75.887756,564.400024,6.2,4.6,3.7,147.7836960530999,-430.5355419511554
2021-08-10 14:00:00,1014.5,561.429993,75.488419,561.429993,75.488419,561.429993,5.7,3.6,3.3,0.0,-415.6224226804124
2021-08-10 15:00:00,1014.5,597.570007,80.34771,615.640015,82.777351,597.570007,6.2,3.6,3.3,0.0,-343.6078718596814
2021-08-10 16:00:00,1014.3,665.690002,89.506943,679.679993,91.388,665.690002,6.2,3.6,3.5,100.30131093749992,-200.96945147447184
2021-08-10 17:00:00,1013.9,777.469971,104.536591,789.52002,106.156807,777.469971,5.7,3.6,2.8,0.0,-369.6353493175287
2021-08-10 18:00:00,1014.0,864.859985,116.286827,1495.0,201.013809,864.859985,7.7,5.1,4.3,295.9967345630997,-420.40483940972223
2021-08-10 19:00:00,1014.1,1020.150024,137.166718,1450.0,194.963226,1020.150024,8.8,6.2,4.8,433.3813698816026,-178.15653483072916
2021-08-10 20:00:00,1014.1,892.450012,119.996506,892.450012,119.996506,892.450012,6.7,4.1,2.9,0.0,-123.71360085227272
2021-08-10 21:00:00,1014.1,829.97998,111.596947,829.97998,111.596947,829.97998,5.7,4.1,3.7,147.7836960530999,-240.76094563802084
2021-08-10 22:00:00,1014.2,475.970001,63.997688,686.070007,92.247185,686.070007,6.2,4.6,4.3,295.9967345630997,-355.93549262152777
2021-08-10 23:00:00,1014.2,475.970001,63.997688,677.289978,91.06665,677.330017,6.2,4.1,4.1,245.1787110339017,-232.57613820043105
2021-08-11 00:00:00,1014.1,632.890015,85.096741,632.890015,85.096741,632.929993,5.7,4.1,3.7,147.7836960530999,-259.482733543883
2021-08-11 01:00:00,1014.1,624.190002,83.926964,624.190002,83.926964,624.22998,7.2,5.1,4.3,295.9967345630997,-367.75287960737177
2021-08-11 02:00:00,1014.0,610.580017,82.097,610.580017,82.097,610.619995,7.7,5.1,4.1,245.1787110339017,-489.78581262807376
2021-08-11 03:00:00,1014.3,612.210022,82.316162,612.210022,82.316162,612.26001,7.7,5.7,3.9,195.934183263899,-347.1315414186508
2021-08-11 04:00:00,1014.6,658.25,88.506584,658.25,88.506584,658.289978,7.7,5.1,5.1,525.6484799678996,-892.6911125469925
2021-08-11 05:00:00,1014.9,802.900024,107.955841,802.900024,107.955841,802.950012,7.7,5.7,5.2,558.4542878976017,-845.0954092920354
2021-08-11 06:00:00,1015.3,996.859985,134.035202,1338.660034,179.992737,996.919983,8.2,6.2,5.8,781.2752847935992,-982.079288435571
2021-08-11 07:00:00,1015.7,904.409973,121.604614,1338.660034,179.992737,904.469971,8.2,6.2,5.9,823.2800284958984,-1257.2686293971994
2021-08-11 08:00:00,1016.0,810.47998,108.975029,915.090027,123.040619,810.539978,8.2,6.7,6.2,958.6249745855972,-2179.039110331633
2021-08-11 09:00:00,1016.5,505.720001,67.997795,691.419983,92.96653,691.460022,8.8,6.7,6.3,1006.9819283870996,-2278.2310945752643
2021-08-11 10:00:00,1016.9,503.480011,67.696609,659.140015,88.626251,659.190002,9.3,6.7,6.5,1108.7531671875013,-2253.7529936079545
2021-08-11 11:00:00,1017.1,503.480011,67.696609,629.169983,84.596558,629.210022,10.3,7.2,6.9,1333.1222201619007,-2393.9914456478004
2021-08-11 12:00:00,1017.3,513.150024,68.996811,611.400024,82.207253,611.440002,9.8,7.7,7.0,1393.6227000000026,-2861.0902419599515
2021-08-11 13:00:00,1017.4,602.320007,80.986382,644.039978,86.59594,602.359985,10.3,7.7,7.4,1653.204805382402,-3469.4572568302265
2021-08-11 14:00:00,1017.5,616.969971,82.956177,616.969971,82.956177,617.02002,11.3,8.8,8.0,2092.9956,-3719.806634829376
2021-08-11 15:00:00,1017.7,523.869995,70.438194,654.830017,88.046738,654.869995,10.8,8.2,7.9,2015.752060527905,-2271.771420454545
2021-08-11 16:00:00,1017.7,776.940002,104.465332,776.940002,104.465332,777.0,9.3,6.7,6.6,1162.2170528063998,-1887.2698442508013
2021-08-11 17:00:00,1017.7,855.26001,114.996033,855.26001,114.996033,855.309998,9.8,7.2,7.2,1519.9190804735913,-1565.0852038871951
2021-08-11 18:00:00,1018.1,955.359985,128.455215,955.359985,128.455215,955.419983,9.8,7.2,6.8,1274.3908429056007,-967.1964914132884
2021-08-11 19:00:00,1018.5,1041.329956,140.014526,1041.329956,140.014526,1041.400024,7.7,5.7,4.9,463.1794735299016,-991.6006763599536
2021-08-11 20:00:00,1019.0,929.700012,125.005043,929.700012,125.005043,929.76001,7.2,4.6,4.5,348.9061921874993,-727.1118458207832
2021-08-11 21:00:00,1019.1,870.130005,116.995415,870.130005,116.995415,870.190002,6.7,4.6,4.3,295.9967345630997,-248.7301897321429
2021-08-11 22:00:00,1019.1,766.01001,102.995712,766.01001,102.995712,766.059998,6.2,4.1,3.7,147.7836960530999,-312.7171672952586
2021-08-11 23:00:00,1019.3,718.960022,96.672089,718.960022,96.672089,718.98999,4.6,3.6,3.3,0.0,-285.95470010080646
2021-08-12 00:00:00,1019.4,505.73999,68.002312,682.0,91.702408,682.030029,4.1,3.1,2.8,0.0,-108.50828125
2021-08-12 01:00:00,1019.5,483.420013,65.001144,669.72998,90.052574,669.76001,3.1,2.6,1.9,0.0,-127.3115699404762
2021-08-12 02:00:00,1019.7,475.98999,64.002098,647.049988,87.002998,647.070007,2.6,2.6,2.1,0.0,-69.25123697916666
2021-08-12 03:00:00,1019.8,629.48999,84.641861,1100.0,147.90712,629.52002,2.1,2.1,1.8,0.0,-89.54271175986842
2021-08-12 04:00:00,1020.1,647.190002,87.02182,647.190002,87.02182,647.219971,1.5,1.0,0.7000000000000001,0.0,20.2591796875
2021-08-12 05:00:00,1020.5,795.200012,106.923401,795.200012,106.923401,795.22998,2.6,1.5,0.8,0.0,19.43798828125
2021-08-12 06:00:00,1020.6,892.47998,120.003761,892.47998,120.003761,892.51001,3.1,2.1,2.0,0.0,-55.38334728422619
2021-08-12 07:00:00,1020.9,898.200012,120.772881,898.200012,120.772881,898.23999,3.6,2.6,2.2,0.0,-383.1407729640151
2021-08-12 08:00:00,1021.3,810.669983,109.00351,810.669983,109.00351,810.700012,5.1,4.1,3.4,0.0,-462.3989651587702
2021-08-12 09:00:00,1021.6,490.859985,66.001534,763.960022,102.722832,763.98999,5.7,4.1,3.8,171.75024216960026,-530.7339716372283
2021-08-12 10:00:00,1021.9,483.420013,65.001144,729.299988,98.062416,729.330017,5.1,4.1,3.7,147.7836960530999,-517.5275685143849
2021-08-12 11:00:00,1021.8,490.859985,66.001534,706.539978,95.002083,706.570007,5.7,4.6,4.2,270.3593964095995,-461.25981125876166
2021-08-12 12:00:00,1021.8,490.230011,65.916824,683.789978,91.943092,683.809998,5.1,4.1,3.6,123.983092454399,-357.80114866955444
2021-08-12 13:00:00,1021.7,490.859985,66.001534,691.590027,92.99189,691.619995,4.6,3.6,3.2,0.0,-181.1201019287109
2021-08-12 14:00:00,1021.5,706.169983,94.952332,730.940002,98.282936,706.200012,4.1,2.6,2.6,0.0,-100.86963811910375
2021-08-12 15:00:00,1021.2,750.5,100.912987,1041.219971,140.003494,750.530029,3.6,2.6,2.3,0.0,23.921608664772727
2021-08-12 16:00:00,1021.0,828.52002,111.403641,1450.0,194.968475,828.549988,3.1,2.1,2.1,0.0,22.5775146484375
2021-08-12 17:00:00,1020.8,942.97998,126.794044,1041.219971,140.003494,943.01001,3.1,2.6,2.2,0.0,26.97265625
2021-08-12 18:00:00,1020.8,1078.410034,145.004105,1200.0,161.35321,1078.449951,3.6,2.6,2.3,0.0,-84.38313802083333
2021-08-12 19:00:00,1020.8,1070.969971,144.003708,1150.0,154.630157,1071.01001,3.1,2.6,2.1,0.0,-136.86407470703125
2021-08-12 20:00:00,1020.9,991.909973,133.37323,991.909973,133.37323,991.950012,2.6,2.1,2.1,0.0,-193.18698601973685
2021-08-12 21:00:00,1020.7,885.039978,119.003372,885.039978,119.003372,885.070007,3.1,2.6,2.5,0.0,-338.2220394736842
2021-08-12 22:00:00,1020.6,490.859985,66.001534,796.679993,107.122398,796.719971,3.6,3.1,2.8,0.0,-479.1020779079861
2021-08-12 23:00:00,1020.7,490.850006,66.001076,705.580017,94.874275,705.539978,3.6,2.6,2.6,0.0,-384.7779296875
2021-08-13 00:00:00,1020.5,490.850006,66.001076,634.919983,85.373131,634.890015,3.6,2.6,2.3,0.0,-281.946875
2021-08-13 01:00:00,1020.1,490.850006,66.001076,602.5,81.013847,602.460022,3.6,2.6,2.5,0.0,-371.650390625
2021-08-13 02:00:00,1019.9,490.850006,66.001076,594.690002,79.963692,594.650024,4.6,3.6,2.6,0.0,-418.56174454599056
2021-08-13 03:00:00,1019.7,490.850006,66.001076,604.650024,81.302948,604.619995,5.1,3.6,3.1,0.0,-524.5976924189815
2021-08-13 04:00:00,1019.4,498.299988,67.002823,634.099976,85.262878,634.070007,4.6,3.1,2.6,0.0,-669.4666686395202
2021-08-13 05:00:00,1019.1,520.830017,70.032272,840.409973,113.003899,840.369995,5.1,3.6,3.1,0.0,-470.4425954511088
2021-08-13 06:00:00,1019.1,483.420013,65.002014,922.22998,124.005646,922.179993,7.2,5.1,4.3,295.9967345630997,-554.8868571604331
2021-08-13 07:00:00,1019.1,906.830017,121.934921,906.830017,121.934921,906.780029,6.7,4.6,4.6,376.3140840383992,-549.7451575969827
2021-08-13 08:00:00,1019.2,815.570007,109.663841,815.570007,109.663841,815.530029,6.2,4.6,4.1,245.1787110339017,-513.3293397484756
2021-08-13 09:00:00,1019.4,743.580017,99.983864,743.580017,99.983864,743.539978,4.6,3.6,2.8,0.0,-783.4446364182693
2021-08-13 10:00:00,1019.6,483.420013,65.002014,654.630005,88.023399,654.599976,4.6,3.1,2.8,0.0,-220.94627222521552
2021-08-13 11:00:00,1019.2,438.799988,59.002285,638.190002,85.812828,638.159973,4.1,3.1,2.6,0.0,-158.73539282570422
2021-08-13 12:00:00,1019.0,438.799988,59.002285,635.52002,85.453812,635.47998,4.1,2.6,2.3,0.0,-239.2846737132353
2021-08-13 13:00:00,1019.0,453.679993,61.003094,550.51001,74.023125,550.47998,4.6,3.1,2.4,0.0,-126.0220371462264
2021-08-13 14:00:00,1018.3,453.679993,61.003094,547.609985,73.633186,547.580017,3.1,2.1,1.7000000000000002,0.0,19.133417038690474
2021-08-13 15:00:00,1017.9,553.039978,74.363319,553.039978,74.363319,553.01001,3.6,2.1,1.6,0.0,22.17822265625
2021-08-13 16:00:00,1017.5,640.570007,86.132851,640.570007,86.132851,640.539978,2.6,1.5,0.9,0.0,24.88333834134616
2021-08-13 17:00:00,1017.0,780.25,104.914619,780.25,104.914619,780.210022,2.6,2.1,1.5,0.0,20.702298677884617
2021-08-13 18:00:00,1016.6,873.72998,117.4842,873.72998,117.4842,873.690002,3.1,2.1,2.0,0.0,-77.93024811921296
2021-08-13 19:00:00,1016.6,411.579987,55.342209,860.349976,115.685089,860.299988,3.6,2.6,1.9,0.0,-1421.5953389830509
2021-08-13 20:00:00,1016.9,386.73999,52.002151,861.02002,115.775177,860.969971,11.8,7.7,2.9,0.0,-2085.468229166667
2021-08-13 21:00:00,1017.1,-22.309999,-2.999866,795.119995,106.914078,795.080017,10.3,6.7,6.5,1108.7531671875013,-3144.6866322393003
2021-08-13 22:00:00,1017.1,685.640015,92.193092,685.640015,92.193092,685.609985,11.8,8.2,7.7,1865.8691028051007,-2404.3359784746503
2021-08-13 23:00:00,1017.5,580.23999,78.020706,580.23999,78.020706,580.210022,12.4,8.2,8.1,2171.7040629698863,-2349.318268277752
2021-08-14 00:00:00,1017.3,562.690002,75.660881,562.690002,75.660881,562.659973,11.3,7.7,7.5,1722.4224609375,-2192.903956294484
2021-08-14 01:00:00,1017.4,532.119995,71.550354,532.119995,71.550354,532.099976,11.8,8.8,8.2,2251.818789561607,-1932.2612346067267
2021-08-14 02:00:00,1017.5,516.51001,69.451393,1200.0,161.355392,516.47998,11.3,8.2,7.9,2015.752060527905,-1245.6558457241265
2021-08-14 03:00:00,1017.4,513.609985,69.061447,1200.0,161.355392,513.580017,10.8,7.7,6.9,1333.1222201619007,-1065.4972129564608
2021-08-14 04:00:00,1017.5,514.650024,69.201294,1150.0,154.632248,514.619995,9.8,7.2,6.9,1333.1222201619007,-1601.76571459289
2021-08-14 05:00:00,1017.6,518.369995,69.701492,1150.0,154.632248,518.340027,10.3,7.7,7.0,1393.6227000000026,-1923.8997757523148
2021-08-14 06:00:00,1017.7,546.700012,73.510826,546.700012,73.510826,546.669983,9.8,7.2,6.4,1057.0156433663997,-2325.3750194534364
2021-08-14 07:00:00,1017.9,557.929993,75.020844,565.219971,76.001076,557.900024,10.3,7.2,7.0,1393.6227000000026,-3334.8545090830453
2021-08-14 08:00:00,1017.9,549.299988,73.860428,559.099976,75.178162,549.27002,11.3,8.2,7.9,2015.752060527905,-3275.5410470425604
2021-08-14 09:00:00,1017.7,470.470001,63.260723,470.470001,63.260723,470.450012,10.3,8.2,7.8,1940.0270602176008,-2704.899756330386
2021-08-14 10:00:00,1017.4,223.110001,30.0,436.779999,58.730671,436.76001,9.8,7.2,6.4,1057.0156433663997,-3059.428812966418
2021-08-14 11:00:00,1016.9,129.020004,17.348392,398.480011,53.580746,398.459991,10.3,6.2,5.9,823.2800284958984,-2877.193058501958
2021-08-14 12:00:00,1016.3,129.020004,17.348392,388.73999,52.271076,388.720001,9.8,5.7,5.7,740.750370029102,-3028.912313018365
2021-08-14 13:00:00,1015.8,7.44,1.000403,363.75,48.910851,363.730011,10.8,6.2,6.0,866.8115999999999,-2457.4609970135043
2021-08-14 14:00:00,1015.1,7.44,1.000403,338.980011,45.580208,338.959991,9.8,5.7,5.5,663.9353109375007,-1995.858781334308
2021-08-14 15:00:00,1014.6,143.360001,19.27659,388.220001,52.201157,388.200012,8.2,5.1,4.7,404.4493426911016,-2785.8271079881656
2021-08-14 16:00:00,1014.3,437.670013,58.850342,437.670013,58.850342,437.649994,11.8,8.8,8.0,2092.9956,-4118.758843994139
2021-08-14 17:00:00,1014.0,558.669983,75.120346,558.669983,75.120346,558.640015,12.9,9.8,8.9,2846.0544015939176,-3094.938095001403
2021-08-14 18:00:00,1013.7,631.039978,84.851418,631.039978,84.851418,631.0,14.9,9.8,8.1,2171.7040629698863,-3458.8247057291665
2021-08-14 19:00:00,1013.6,328.570007,44.18045,642.789978,86.431358,642.75,11.8,9.3,8.7,2671.0915762431005,-3663.226793001484
2021-08-14 20:00:00,1013.6,568.419983,76.431358,568.419983,76.431358,568.390015,12.9,9.8,9.2,3114.00244584958,-3605.806925008585
2021-08-14 21:00:00,1013.4,563.51001,75.771141,563.51001,75.771141,563.47998,12.9,9.3,9.1,3024.085442703892,-3133.7660324003064
2021-08-14 22:00:00,1013.3,215.679993,29.00094,436.410004,58.68092,436.390015,12.9,9.3,8.4,2416.0076745984006,-2971.297146431269
2021-08-14 23:00:00,1013.0,215.669998,28.999598,431.940002,58.079872,431.910004,12.4,8.2,8.0,2092.9956,-2419.383663054436
2021-08-15 00:00:00,1012.5,431.570007,58.030121,484.149994,65.100174,431.529999,11.8,8.2,7.5,1722.4224609375,-1987.007906626506
2021-08-15 01:00:00,1012.2,371.779999,49.990589,484.149994,65.100174,371.75,10.3,7.2,6.7,1217.4252220670985,-1010.0905220808384
2021-08-15 02:00:00,1011.9,371.179993,49.909908,484.149994,65.100174,371.149994,10.3,7.7,6.3,1006.9819283870996,-1912.3739410271623
2021-08-15 03:00:00,1011.6,371.109985,49.900497,371.109985,49.900497,371.079987,10.8,8.2,7.7,1865.8691028051007,-2844.894984534983
2021-08-15 04:00:00,1011.6,377.5,50.759716,537.599976,72.287216,377.470001,11.3,8.2,7.9,2015.752060527905,-2619.2022470480456
2021-08-15 05:00:00,1011.6,428.299988,57.590427,537.599976,72.287216,428.26001,10.8,8.2,7.8,1940.0270602176008,-3373.1753515625005
2021-08-15 06:00:00,1011.6,433.869995,58.339386,542.900024,72.999863,433.839996,11.8,9.3,8.5,2499.940092187504,-4229.226612197836
2021-08-15 07:00:00,1011.7,427.850006,57.529919,542.900024,72.999863,427.820007,12.4,9.3,8.8,2758.141512729596,-4835.912675424287
2021-08-15 08:00:00,1011.9,398.179993,53.540405,528.030029,71.000404,398.140015,13.4,10.3,9.2,3114.00244584958,-5134.586936436573
